Month,Age,Occupation,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Customer_ID_Number,Binary_credit_mix,Credit_History_Age_by_year,No Loan,Auto Loan,Credit-Builder Loan,Debt Consolidation Loan,Home Equity Loan,Mortgage Loan,Not Specified,Payday Loan,Personal Loan,Student Loan
3,43.0,7.0,9846.55,5,6,16,1.0,11,10.0,13.14,8.0,550.52,35.69,2,5.22,22.22,3,302.41,2500,0,19.0,0,0,1,0,0,0,0,0,0,0
3,29.0,7.0,53770.11,8,8,17,5.0,46,17.0,12.75,17.0,2028.19,35.12,0,204.47,180.72,2,331.49,7507,0,18.0,0,0,0,1,1,0,0,1,1,1
4,44.0,11.0,36980.1,6,10,29,6.0,54,17.0,13.55,14.0,2403.26,37.85,2,174.09,64.39,2,346.79,210,0,18.0,0,1,1,0,0,0,0,0,0,0
4,54.0,7.0,49962.42,7,7,15,3.0,25,19.0,3.71,6.0,1175.81,36.85,0,67.46,99.03,1,474.26,6054,0,32.0,0,0,1,0,0,1,1,0,0,0
3,34.0,5.0,59710.88,4,5,11,1.0,18,20.0,6.02,2.0,36.28,35.5,1,41.78,94.12,1,603.69,3296,0,22.0,0,0,0,0,0,0,0,0,1,0
3,34.0,11.0,26150.38,5,7,10,4.0,15,18.0,2.08,5.0,316.19,26.94,1,84.85,148.6,6,274.87,567,1,31.0,0,1,1,0,0,0,0,0,0,0
1,35.0,6.0,69601.24,7,7,29,5.0,23,10.0,15.25,13.0,2562.29,26.86,2,247.97,244.99,4,367.85,5799,0,7.0,0,0,1,0,1,0,0,1,0,1
4,19.0,13.0,39891.42,4,4,22,6.0,20,0.0,12.69,11.0,2411.32,30.04,2,48470.0,147.3,5,262.1,2430,0,7.0,0,1,0,1,0,0,1,1,0,1
3,24.0,8.0,23035.15,6,7,17,5.0,25,16.0,19.39,4.0,954.44,26.98,2,91.77,80.28,2,268.11,9960,0,8.0,0,1,0,1,0,1,1,1,0,0
3,24.0,4.0,114838.41,2,5,7,3.0,11,8.0,8.24,8.0,1377.74,28.99,1,226.89,427.38,4,600.11,9,1,22.0,0,1,0,1,0,0,0,0,1,0
3,45.0,8.0,19547.06,3,2,8,3.0,13,12.0,5.14,5.0,824.36,24.5,1,46.36,48.9,4,323.43,3397,1,32.0,0,0,1,0,0,1,0,0,0,1
1,29.0,8.0,102942.36,3,149,18,2.0,22,19.0,18.28,10.0,76.07,29.2,2,131.6,77.27,1,877.18,3197,0,14.0,0,0,0,0,0,0,0,0,0,1
1,48.0,1.0,98509.71,5,6,6,1.0,9,6.0,7.38,8.0,83.94,37.68,1,55.7,172.76,1,831.25,1612,0,16.0,0,0,1,0,0,0,0,0,0,0
4,52.0,13.0,73562.46,5,3,15,2.0,8,20.0,16.6,4.0,217.92,31.47,2,100.65,113.67,2,624.5,9504,0,28.0,0,0,1,1,0,0,0,0,0,0
2,23.0,1.0,38655.1,5,7,5,4.0,9,0.0,1.22,4.0,1295.1,30.53,1,363.01,,1,431.21,8163,1,30.0,0,0,0,0,0,1,1,0,0,0
4,56.0,14.0,97635.87,3,4,12,3.0,16,8.0,7.17,7.0,1298.97,35.69,1,1203.21,275.93,5,579.94,7817,1,26.0,0,1,0,0,0,0,0,0,1,1
4,28.0,3.0,9389.1,7,9,34,9.0,16,22.0,20.29,11.0,2858.56,33.89,2,64.18,60.55,6,260.31,6837,0,11.0,0,1,0,0,0,1,0,1,1,1
4,52.0,12.0,22313.78,1,3,1,0.0,0,6.0,10.16,6.0,904.47,26.55,1,0.0,25.1,1,408.54,5441,1,24.0,1,0,0,0,0,0,0,0,0,0
4,49.0,15.0,158871.12,0,4,8,1.0,8,1.0,-4.83,5.0,576.48,37.66,1,86.91,1225.42,5,263.9,3870,1,19.0,0,0,0,0,1,0,0,0,0,0
4,19.0,3.0,17599.48,2,6,6,1.0,12,0.0,7.01,2.0,1426.15,36.32,1,13.08,0.0,6,312.37,6898,1,19.0,0,0,0,0,0,0,0,1,0,0
1,34.0,4.0,19123.56,6,6,30,6.0,16,24.0,7.43,12.0,3080.03,26.63,2,60.77,238.08,6,171.62,6127,0,1.0,0,1,0,0,1,0,1,0,1,1
2,38.0,14.0,84660.74,4,4,12,1.0,15,0.0,1.99,7.0,702.26,39.17,1,60.86,947.51,6,,956,1,27.0,0,0,0,0,1,0,0,0,0,0
1,47.0,13.0,67361.38,2,4,1,0.0,5,2.0,11.47,6.0,1013.66,42.08,1,0.0,86.76,2,712.98,5693,1,17.0,1,0,0,0,0,0,0,0,0,0
1,20.0,3.0,62892.92,7,6,33,5.0,29,12.0,-0.42,17.0,2432.07,40.32,0,211.8,122.03,1,452.28,3777,0,18.0,0,0,0,1,1,0,1,1,0,1
2,52.0,13.0,113368.23,2,1,9,0.0,2,11.0,6.51,4.0,488.13,43.63,1,0.0,173.65,2,1002.88,11266,1,28.0,1,0,0,0,0,0,0,0,0,0
3,31.0,3.0,135883.0,6,7,8,1.0,9,10.0,11.73,3.0,132.78,26.81,2,109.08,1167.71,5,136.27,2465,0,23.0,0,0,0,0,0,0,1,0,0,0
2,18.0,12.0,18246.25,4,4,4,2.0,9,4.0,2.46,4.0,845.61,28.92,1,25.21,117.19,5,278.65,3458,1,32.0,0,0,1,0,0,0,0,0,1,0
4,19.0,15.0,60183.14,3,6,12,7.0,10,11.0,17.52,7.0,1167.08,29.66,0,195.86,100.5,2,446.97,1717,0,17.0,0,1,0,1,0,1,0,1,1,0
1,46.0,6.0,68081.28,7,5,10,2.0,28,9.0,13.72,6.0,502.86,26.63,1,95.81,340.67,6,404.46,4334,0,20.0,0,0,0,1,1,0,0,0,0,0
2,42.0,10.0,28062.39,5,5,7,1.0,25,0.0,9.74,3.0,839.85,34.92,1,14.84,230.6,5,274.32,6654,1,18.0,0,0,0,0,0,0,0,0,0,1
1,26.0,3.0,44447.88,7,5,30,5.0,21,22.0,19.48,8.0,3781.47,37.0,2,107.61,258.98,5,313.41,6683,0,6.0,0,0,1,0,0,1,1,0,1,1
4,43.0,14.0,46407.58,5,4,17,2.0,16,18.0,14.6,9.0,952.39,33.11,2,75.31,,5,480.39,11262,0,20.0,0,0,0,0,1,1,0,0,0,0
4,31.0,11.0,69502.12,3,7,17,2.0,14,9.0,7.86,10.0,1065.78,32.27,2,96.18,216.23,2,511.17,2345,0,31.0,0,0,0,0,0,0,1,0,1,0
1,32.0,14.0,66949.68,5,1,10,2.0,10,6.0,4.72,9.0,421.54,39.61,0,59.37,128.04,2,642.8,8635,1,26.0,0,1,0,0,1,0,0,0,0,0
3,27.0,2.0,33042.48,4,4,3,2.0,14,12.0,10.9,2.0,226.72,36.36,1,54.99,61.92,1,417.35,8290,1,23.0,0,0,0,0,0,0,0,0,1,1
3,29.0,14.0,20308.26,6,5,28,6.0,33,11.0,16.13,15.0,1967.12,25.49,2,99.86,139.72,4,198.85,393,0,10.0,0,1,1,1,0,1,0,0,1,0
3,26.0,10.0,30196.64,7,5,23,3.0,15,19.0,2.36,9.0,2161.86,28.77,2,61.81,262.96,6,224.27,9627,0,7.0,0,1,0,0,0,0,0,1,0,1
3,30.0,10.0,130293.36,2,4,1,4.0,10,8.0,11.32,6.0,1243.13,36.37,1,392.9,0.0,1,804.75,8598,1,20.0,0,0,1,1,0,0,0,0,0,1
3,27.0,14.0,31429.81,0,7,9,0.0,14,5.0,9.44,1.0,117.3,28.35,1,0.0,84.95,2,437.37,8576,1,25.0,1,0,0,0,0,0,0,0,0,0
1,22.0,1.0,23312.22,6,7,20,2.0,5,14.0,2.95,7.0,1067.99,29.38,1,25.17,220.87,6,225.43,3066,0,31.0,0,0,0,0,0,0,0,1,1,0
3,32.0,6.0,7230.62,9,6,19,8.0,17,24.0,5.04,15.0,4492.18,26.14,2,42.54,23.15,2,266.46,5563,0,14.0,0,0,0,0,1,1,1,0,1,1
1,38.0,11.0,109607.43,7,3,18,4.0,23,14.0,14.76,9.0,852.74,31.47,2,230.2,153.62,1,787.08,10438,0,22.0,0,1,0,0,1,0,1,0,0,0
3,32.0,5.0,58873.05,4,4,16,7.0,24,11.0,18.07,10.0,1039.2,26.71,2,203.85,159.58,5,406.17,4121,0,14.0,0,1,1,0,1,1,0,0,1,1
1,50.0,15.0,35139.27,1,5,8,3.0,10,2.0,1.19,,978.09,23.77,0,76.86,131.97,3,342.9,6201,1,29.0,0,0,0,1,0,0,1,0,0,0
2,22.0,11.0,34498.62,5,6,1,0.0,13,5.0,7.21,5.0,1238.7,37.59,1,0.0,91.31,4,495.58,5020,1,27.0,1,0,0,0,0,0,0,0,0,0
3,29.0,9.0,44890.9,3,7,6,4.0,11,10.0,5.45,5.0,1347.65,25.53,1,83.72,78.43,2,459.43,11928,1,19.0,0,0,0,0,1,1,0,1,0,0
2,39.0,2.0,13050.62,7,7,20,2.0,21,19.0,19.98,4.0,1005.81,37.14,2,11.09,88.21,4,279.75,1122,0,19.0,0,0,0,0,0,0,0,0,1,1
2,42.0,4.0,69712.2,8,7,5,5.0,25,18.0,16.86,8.0,1638.94,36.54,2,275.13,388.94,3,180.07,8667,0,14.0,0,1,0,0,0,0,1,0,1,0
2,32.0,7.0,33470.43,7,5,10,1.0,11,15.0,15.22,8.0,1318.49,26.79,2,16.09,132.15,3,386.19,5954,0,26.0,0,0,0,0,0,0,1,0,0,0
3,51.0,12.0,132262.74,3,5,11,1.0,15,0.0,1.83,9.0,309.13,24.92,1,77.63,750.91,3,554.35,3655,1,29.0,0,0,0,0,1,0,0,0,0,0
1,32.0,11.0,32187.36,4,3,9,4.0,5,11.0,1.4,1708.0,366.87,35.15,0,106.82,73.62,4,331.88,4760,1,27.0,0,1,1,0,1,0,0,0,0,0
2,39.0,11.0,57810.68,7,5,7,4.0,29,16.0,7.37,8.0,1419.99,24.35,0,131.87,142.23,2,465.56,8016,1,30.0,0,0,0,0,1,1,0,1,0,0
4,37.0,11.0,130220.08,6,3,14,3.0,23,14.0,-1.83,79.0,410.1,34.63,2,245.92,386.25,2,731.99,11390,0,30.0,0,0,0,1,1,0,0,0,1,0
1,45.0,7.0,7807.28,4,71,13,2.0,15,0.0,16.31,4.0,692.63,26.14,2,7.77,38.26,6,304.63,6251,0,7.0,0,0,0,1,0,0,0,0,0,0
2,19.0,12.0,19121.21,8,7,15,7.0,22,17.0,13.94,6.0,448.39,26.3,2,79.71,24.55,1,285.88,4009,0,15.0,0,0,1,1,0,0,1,0,0,0
3,24.0,4.0,41037.94,10,8,23,7.0,46,23.0,4.62,8.0,1735.78,36.15,2,155.41,62.19,3,355.39,9684,0,7.0,0,1,0,1,0,1,1,0,0,0
2,31.0,2.0,28993.75,2,4,12,1.0,9,0.0,5.74,0.0,822.72,37.9,1,18.35,225.59,6,291.97,3395,1,20.0,0,0,0,0,0,0,0,0,1,0
2,22.0,5.0,48179.67,3,3,13,3.0,16,7.0,12.08,5.0,2346.34,24.86,2,89.97,277.93,5,316.89,3815,0,14.0,0,1,0,0,0,0,1,0,0,0
3,19.0,9.0,76689.8,3,6,8,6.0,5,12.0,19.7,8.0,1150.54,35.82,2,217.61,343.35,3,367.42,8087,0,8.0,0,0,1,0,1,0,1,0,1,0
3,19.0,6.0,14755.09,6,6,17,2.0,50,17.0,15.65,13.0,2460.77,24.28,2,14.8,80.58,5,291.87,2825,0,9.0,0,0,0,1,0,0,0,0,0,1
4,54.0,7.0,30958.06,4,5,2,3.0,13,6.0,3.27,5.0,643.02,26.31,1,53.96,112.24,2,359.68,10060,1,30.0,0,1,0,0,0,0,1,0,0,0
1,35.0,10.0,179987.28,5,5,8,4.0,14,0.0,0.54,2.0,741.28,25.04,1,417.84,1048.55,6,305.3,1962,1,21.0,0,1,1,0,0,1,0,0,1,0
4,43.0,15.0,55242.99,9,9,21,9.0,26,20.0,33.39,7.0,4173.89,37.83,2,81232.0,70.35,2,279.67,3664,0,3.0,0,1,1,0,0,1,1,1,0,1
2,31.0,4.0,22434.16,7,7,8,3.0,29,19.0,18.67,11.0,273.11,27.85,2,30.07,50.21,1,376.37,9583,0,23.0,0,0,0,0,0,1,1,0,0,0
2,36.0,12.0,16364.68,8,5,12,2.0,13,6.0,9.92,0.0,60.17,26.36,1,16.38,114.46,6,325.33,1608,1,16.0,0,0,1,1,0,0,0,0,0,0
2,39.0,15.0,46477.56,7,10,24,6.0,46,22.0,6.67,12.0,1799.87,34.21,2,212.25,144.9,2,298.76,11431,0,9.0,0,1,1,1,0,0,0,1,0,1
4,24.0,12.0,44006.56,3,3,7,2.0,3,0.0,-1.04,3.0,186.6,28.09,1,36.81,89.16,2,467.26,3287,1,20.0,0,0,0,0,0,0,0,1,0,1
3,39.0,15.0,10361.92,6,5,32,7.0,57,21.0,26.92,7.0,3293.1,31.53,2,44.01,86.97,6,225.67,1347,0,2.0,0,1,0,1,0,0,0,1,1,1
2,25.0,9.0,65536.74,5,176,6,4.0,3,4.0,7.75,3.0,69.84,34.33,1,163.54,96.44,2,525.96,8363,1,16.0,0,0,1,0,0,0,0,0,1,1
2,52.0,5.0,97694.32,5,5,10,4.0,24,10.0,4.46,5.0,915.32,25.19,2,247.83,88.95,1,718.54,10413,0,22.0,0,0,0,0,0,0,0,1,1,0
4,34.0,13.0,42585.4,0,7,6,0.0,0,7.0,0.92,6.0,1076.7,33.52,1,0.0,104.5,3,483.58,10461,1,26.0,1,0,0,0,0,0,0,0,0,0
1,30.0,13.0,16380.32,7,5,12,0.0,19,8.0,6.99,0.0,1307.87,36.26,1,0.0,30.02,3,346.99,7662,0,17.0,1,0,0,0,0,0,0,0,0,0
3,39.0,8.0,95329.23,4,1,8,1.0,13,1.0,5.74,,832.55,34.68,1,78.2,266.22,2,691.89,3542,1,30.0,0,0,0,0,0,0,0,0,1,0
4,35.0,15.0,9999.42,8,6,14,3.0,6,12.0,1.56,4.0,153.12,40.39,1,112.68,54.39,6,302.81,6214,0,28.0,0,0,1,0,0,0,1,1,0,0
2,46.0,13.0,106871.4,0,3,3,0.0,6,8.0,5.19,9.0,250.7,37.98,1,0.0,596.78,5,596.02,2142,1,33.0,1,0,0,0,0,0,0,0,0,0
1,55.0,7.0,15874.01,1,3,5,0.0,13,6.0,2.32,3.0,1173.38,29.26,1,0.0,37.62,5,347.36,11219,1,32.0,1,0,0,0,0,0,0,0,0,0
4,54.0,9.0,76476.66,1,2,10,2.0,0,4.0,0.78,3.0,1020.69,38.78,1,108.96,153.27,1,631.37,5037,1,21.0,0,1,0,0,0,0,1,0,0,0
3,19.0,8.0,18490.14,6,9,33,7.0,37,22.0,21.29,12.0,3590.91,28.42,2,92.09,39.71,1,269.79,8083,0,2.0,0,0,0,1,1,0,1,0,0,1
4,43.0,15.0,28843.09,5,6,15,2.0,24,0.0,10.55,8.0,74.41,41.53,2,25.78,62.01,4,421.66,2516,0,20.0,0,0,0,0,1,1,0,0,0,0
1,41.0,6.0,131199.12,1,7,11,1.0,8,9.0,1.02,2.0,1006.45,39.4,1,106.34,,1,1010.44,9581,1,19.0,0,0,0,0,0,1,0,0,0,0
4,35.0,6.0,12127.24,4,4,11,1.0,29,16.0,6.96,5.0,581.87,23.99,2,5.63,68.66,5,295.17,2407,0,31.0,0,0,0,0,1,0,0,0,0,0
1,34.0,8.0,66691.23,8,6,20,4.0,30,19.0,19.78,12.0,760.71,27.97,2,213.94,87.3,1,494.12,12373,0,17.0,0,0,0,0,1,0,1,0,0,1
4,19.0,2.0,84738.63,6,7,6,1.0,10,11.0,19.72,10.0,381.11,39.97,2,38.36,619.03,5,351.86,5715,0,19.0,0,0,0,0,0,0,0,0,1,0
2,33.0,11.0,14629.52,1,4,4,1.0,11,5.0,5.69,8.0,493.52,29.6,1,10.16,87.44,5,313.32,9606,1,22.0,0,0,0,1,0,0,0,0,0,0
4,36.0,12.0,20051.92,5,2,4,2.0,6,6.0,6.09,5.0,83.96,29.64,1,30.31,32.25,2,372.04,1269,1,25.0,0,0,0,0,0,0,0,1,0,1
3,33.0,10.0,43956.23,3,4,4,0.0,12,0.0,7.16,4.0,1084.09,29.44,1,0.0,0.0,4,367.47,4639,1,30.0,1,0,0,0,0,0,0,0,0,0
4,19.0,7.0,40009.74,3,6,15,4.0,7,12.0,9.12,6.0,1372.21,23.09,2,126.8,68.78,2,409.64,1726,0,21.0,0,0,0,1,0,0,1,1,1,0
2,41.0,13.0,73451.94,5,7,9,3.0,29,17.0,9.13,2.0,965.51,32.58,0,114.24,609.39,6,197.36,3701,1,23.0,0,1,0,0,0,0,0,1,0,0
1,22.0,14.0,25312.34,4,7,3150,2.0,13,18.0,10.54,2.0,893.13,34.32,2,37.09,125.57,4,293.08,3878,0,20.0,0,0,0,0,0,1,0,0,0,0
3,52.0,10.0,29789.87,2,3,4,0.0,12,8.0,5.12,5.0,777.23,30.26,1,0.0,126.49,6,392.25,1424,1,25.0,1,0,0,0,0,0,0,0,0,0
1,19.0,7.0,7282.88,7,7,24,7.0,43,17.0,12.77,9.0,3900.85,27.75,2,34.0,20.22,6,292.67,7137,0,7.0,0,0,0,0,1,0,1,0,1,1
2,38.0,1.0,12062.27,4,3,13,3.0,11,16.0,9.79,10.0,1334.81,30.03,2,21.41,138.27,6,249.84,1050,0,19.0,0,0,1,0,0,0,0,1,0,1
3,55.0,8.0,20660.16,1,1,1,2.0,1,7.0,6.59,4.0,542.16,35.35,1,131.94,125.19,6,330.5,2850,1,18.0,0,0,1,0,0,1,0,0,0,0
1,28.0,1.0,8143.8,10,7,32,5.0,26,19.0,15.12,10.0,3235.52,23.64,0,49.8,12.8,3,277.84,6361,0,2.0,0,0,0,1,0,0,0,1,1,1
4,23.0,10.0,96148.05,4,5,20,4.0,10,19.0,8.16,5.0,1244.79,27.74,0,197.78,684.1,5,185.66,1603,0,28.0,0,0,0,0,1,0,1,0,0,1
1,33.0,12.0,39232.16,5,7,1,0.0,15,10.0,11.32,5.0,487.44,29.47,0,0.0,77.35,2,505.78,684,1,27.0,1,0,0,0,0,0,0,0,0,0
2,27.0,2.0,33042.48,4,4,3,2.0,12,10.0,10.9,2.0,226.72,33.64,1,54.99,75.77,2,413.5,8290,1,23.0,0,0,0,0,0,0,0,0,1,1
2,27.0,5.0,39123.42,6,5,15,3.0,7,18.0,7.47,5.0,139.77,37.29,2,64.5,83.38,5,434.15,4631,0,16.0,0,0,0,0,1,0,1,0,0,1
1,23.0,9.0,46301.96,8,6,1,2.0,18,6.0,1.86,5.0,1288.02,33.09,1,70.97,115.91,4,451.17,8544,0,29.0,0,0,1,0,0,0,0,0,0,1
2,42.0,3.0,65588.1,7,4,11,3.0,22,20.0,7.33,0.0,1292.14,33.17,1,609.02,122.84,3,556.17,2019,1,31.0,0,0,1,0,0,1,1,0,0,0
2,38.0,3.0,29510.87,4,7,12,3.0,9,0.0,5.71,6.0,1147.62,27.78,1,49.71,0.0,4,408.46,9355,1,17.0,0,0,0,1,0,0,1,0,1,0
3,42.0,13.0,17638.37,5,1,2,1.0,5,3.0,8.61,5.0,385.34,35.17,1,9.99,56.37,2,317.83,1305,1,22.0,0,0,0,0,0,0,1,0,0,0
4,21.0,13.0,78139.42,3,5,1,0.0,10,3.0,3.26,9.0,1116.88,30.38,1,0.0,44.63,1,826.93,440,1,31.0,1,0,0,0,0,0,0,0,0,0
1,19.0,4.0,36933.77,4,6,8,3.0,8,11.0,4.65,3.0,185.39,23.63,1,62.86,0.0,3,459.79,9737,1,19.0,0,0,1,0,0,1,0,0,1,0
1,51.0,2.0,64969.05,3,6,6,2.0,19,16.0,8.61,4.0,765.07,32.27,1,96.42,375.88,5,323.1,11560,0,22.0,0,0,0,0,0,0,0,0,1,1
3,29.0,2.0,82831.68,7,3,9,3.0,7,11.0,16.48,4.0,34.27,27.11,2,113.7,122.98,1,716.68,2909,0,24.0,0,0,0,0,1,0,0,1,0,0
4,26.0,1.0,9618.3,8,9,22,9.0,15,15.0,15.27,15.0,4509.1,37.04,2,38.43,28.99,3,247.53,11043,0,12.0,0,1,1,1,1,0,0,1,0,0
1,32.0,2.0,20059.78,3,7,5,4.0,14,8.0,10.01,2.0,841.07,38.08,1,46.33,59.34,2,309.0,886,1,31.0,0,1,0,0,1,1,0,0,1,0
3,49.0,12.0,162259.96,1,5,6,4.0,6,1.0,7.33,6.0,187.05,36.16,1,343.58,184.19,2,1046.2,4946,1,17.0,0,1,0,0,0,0,1,0,0,1
1,35.0,14.0,85742.82,2,2,1,2.0,0,2.0,4.74,5.0,1253.52,35.04,0,32493.0,126.47,2,725.3,11154,1,17.0,0,0,0,1,0,0,0,1,0,0
3,55.0,12.0,30834.28,4,5,1,2.0,11,3.0,7.65,3.0,1112.03,26.54,0,41.93,251.12,6,244.1,5610,1,25.0,0,0,0,0,1,0,0,0,0,0
4,44.0,8.0,10790785.0,9,6,34,3.0,48,9.0,15.95,14.0,1980.0,23.64,2,23.9,144.55,4,260.02,11370,0,18.0,0,0,0,0,0,0,0,1,1,0
2,30.0,5.0,19159.56,1,6,11,2.0,6,10.0,1.8,3.0,677.58,34.78,1,24.53,140.84,5,253.19,5488,1,27.0,0,0,0,0,0,1,1,0,0,0
4,55.0,13.0,133931.61,0,5,7,3.0,5,2.0,6.66,3.0,1122.87,22.96,0,1280.16,1249.28,6,,1610,1,19.0,0,0,1,0,0,0,1,0,1,0
4,23.0,7.0,29498.09,2,4,1,2.0,14,5.0,5.58,4.0,565.26,33.62,1,43.72,0.0,4,252.18,1585,1,27.0,0,0,0,1,0,1,0,0,0,0
4,21.0,14.0,81491.94,3,465,9,4.0,8,1.0,9.51,9.0,859.6,27.7,1,231.07,742.04,6,,4335,1,25.0,0,0,1,1,0,1,0,1,0,0
2,43.0,10.0,87745.92,0,1,2,0.0,4,1.0,11.08,1.0,207.0,30.48,1,0.0,430.26,6,576.36,8979,1,21.0,1,0,0,0,0,0,0,0,0,0
2,39.0,6.0,42960.39,2,5,9,3.0,8,3.0,2.18,2.0,379.94,33.12,0,58.19,,2,444.86,6404,1,30.0,0,0,0,1,0,1,0,0,0,1
2,35.0,2.0,15807.59,6,8,28,5.0,36,20.0,7.59,10.0,2400.96,29.51,2,39.45,55.13,6,335.25,7092,0,14.0,0,0,0,0,0,1,1,1,1,0
2,54.0,1.0,16476.04,1,3,11,0.0,11,11.0,8.94,4.0,303.07,28.67,1,0.0,64.39,5,326.21,5783,1,16.0,1,0,0,0,0,0,0,0,0,0
1,29.0,5.0,101586.12,8,7,9,0.0,8,8.0,2.28,7.0,597.31,35.17,1,0.0,630.35,6,487.5,2675,1,28.0,1,0,0,0,0,0,0,0,0,0
2,34.0,11.0,26150.38,5,7,10,4.0,14,18.0,2.08,5.0,316.19,39.3,1,84.85,86.35,6,337.13,567,1,31.0,0,1,1,0,0,0,0,0,0,0
3,29.0,15.0,29090.5,5,7,20,4.0,11,22.0,13.07,7.0,1612.7,35.76,0,67.44,95.92,6,373.86,12444,0,16.0,0,0,0,1,0,1,1,0,1,0
4,33.0,5.0,57852.3,8,10,18,8.0,22,21.0,20.67,9.0,4766.91,22.68,2,238.37,109.47,1,349.26,2348,0,6.0,0,1,1,0,0,1,1,1,1,0
4,19.0,12.0,18246.25,4,4,4,2.0,9,9.0,5.46,4.0,845.61,40.44,1,25.21,76.87,6,328.97,3458,1,32.0,0,0,1,0,0,0,0,0,1,0
1,36.0,11.0,20487.9,4,4,2,3.0,7,13.0,6.05,2.0,1464.77,39.11,1,34.54,97.55,4,305.35,11781,1,21.0,0,0,1,0,0,1,0,1,0,0
3,55.0,12.0,36135.19,3,4,11,4.0,12,14.0,1.5,6.0,695.59,29.97,1,87.98,90.44,2,361.41,2911,1,22.0,0,1,1,0,0,0,0,0,0,1
1,21.0,6.0,23917.38,7,4,6,3.0,15,16.0,9.98,2.0,888.53,23.31,2,35.51,136.29,4,270.62,3838,0,30.0,0,1,0,1,0,0,0,0,1,0
1,29.0,10.0,122069.01,4,5,6,4.0,11,11.0,5.71,4.0,883.42,28.39,1,276.63,146.91,1,828.0,3860,1,31.0,0,1,1,0,0,0,0,1,0,0
3,24.0,10.0,37788.3,3,4,9,2.0,11,0.0,1.4,8.0,1124.37,25.18,1,39.66,210.97,6,349.07,573,1,25.0,0,0,1,1,0,0,0,0,0,0
2,37.0,8.0,34500.94,4,5,20,2.0,10,17.0,11.28,5.0,899.48,40.74,2,38.77,96.71,6,418.92,11731,0,21.0,0,0,0,0,0,0,0,1,0,0
4,22.0,2.0,69050.52,3,3,10,0.0,19,0.0,15.1,8.0,1382.56,27.93,1,0.0,233.5,2,588.72,3060,1,30.0,1,0,0,0,0,0,0,0,0,0
4,24.0,13.0,15937.74,9,9,33,3.0,30,21.0,14.26,12.0,2432.09,24.75,2,38.42,,6,261.1,5325,0,13.0,0,1,1,0,0,0,1,0,0,0
1,52.0,4.0,24251.49,8,4,14,1.0,23,19.0,10.53,2.0,1062.17,26.64,2,18.84,16.45,1,403.91,11922,0,30.0,0,0,0,0,0,0,0,0,0,1
3,46.0,15.0,77672.34,3,1,2,3.0,10,1.0,6.76,3.0,813.2,34.87,1,139.07,78.37,1,699.23,8100,1,22.0,0,0,0,0,0,0,1,0,0,1
2,38.0,3.0,91642.4,7,5,6,1.0,23,8.0,6.2,2.0,543.2,41.31,1,42.04,273.58,2,681.27,1027,0,26.0,0,0,0,1,0,0,0,0,0,0
2,20.0,2.0,17804.96,4,4,13,2.0,12,21.0,6.17,4.0,1226.09,29.37,1,20.94,66.25,4,307.49,5821,0,18.0,0,0,0,0,0,0,1,0,1,0
2,50.0,7.0,111674.25,2,6,1,4.0,28,3.0,10.24,8.0,135.2,39.24,1,233.82,216.99,2,720.42,2141,1,31.0,0,0,0,0,1,1,1,0,1,0
4,28.0,4.0,38036.61,2,3,2,2.0,12,3.0,4.84,8.0,241.07,36.22,1,33.31,69.34,1,455.42,4412,1,17.0,0,0,0,1,0,0,0,1,0,0
1,54.0,10.0,74366.94,0,7,2,3.0,5,11.0,9.61,7.0,265.44,31.43,1,126.64,204.45,5,586.93,5983,1,31.0,0,0,0,0,0,0,1,1,1,0
4,36.0,11.0,17693.62,9,9,33,2.0,38,17.0,14.29,13.0,2476.23,30.4,2,20.0,144.81,6,285.04,2626,0,11.0,0,0,0,0,0,0,0,1,0,1
4,28.0,4.0,162144.64,1,6,5,1.0,22,5.0,6.02,5.0,80.76,24.51,1,117.66,1258.16,5,278.49,1256,1,17.0,0,0,0,0,0,0,1,0,0,0
2,35.0,2.0,83989.44,7,7,19,7.0,61,13.0,10.55,11.0,1926.7,35.18,2,488.7,215.25,2,399.82,1843,0,15.0,0,0,1,1,1,0,0,1,0,1
1,39.0,4.0,87727.05,5,3,9,3.0,23,1.0,11.86,6.0,263.49,32.03,1,217.71,329.26,5,438.69,9621,1,25.0,0,0,1,0,1,0,1,0,0,0
1,54.0,11.0,19797.9,4,4,6,1.0,7,4.0,9.28,3.0,607.67,38.5,1,13.05,110.43,4,328.21,9254,1,16.0,0,1,0,0,0,0,0,0,0,0
1,24.0,9.0,82194.02,0,3,2,3.0,9,1.0,8.62,3.0,957.94,31.77,1,119.42,591.05,5,249.48,7713,1,29.0,0,0,0,0,0,0,0,0,1,0
4,23.0,14.0,17916.46,9,9,18,7.0,62,19.0,17.21,12.0,4751.52,25.31,2,144.89,75.74,6,271.14,6869,0,11.0,0,0,1,1,0,1,0,1,1,1
1,56.0,11.0,55929.32,7,6,5,0.0,26,20.0,8.7,,994.27,30.36,0,0.0,181.5,2,547.38,3098,1,17.0,1,0,0,0,0,0,0,0,0,0
